,playerID,inducted_x,needed_note_x,G_x,AB,R_x,H_x,2B,3B,HR_x,RBI,SB,CS,BB_x,SO_x,IBB_x,HBP_x,SH_x,SF_x,GIDP_x,inducted_y,needed_note_y,W,L,G_y,GS,CG,SHO,SV,IPouts,H_y,ER,HR_y,BB_y,SO_y,BAOpp,ERA,IBB_y,WP,HBP_y,BK,BFP,GF,R_y,SH_y,SF_y,GIDP_y
10,alexape01,Y,,33.476190476190474,86.19047619047619,7.333333333333333,18.0,2.857142857142857,0.6190476190476191,0.5238095238095238,7.761904761904762,0.14285714285714285,0.7142857142857143,3.6666666666666665,13.142857142857142,,0.09523809523809523,4.190476190476191,,,Y,,17.761904761904763,9.904761904761905,33.142857142857146,28.523809523809526,20.80952380952381,4.285714285714286,1.5238095238095237,741.4285714285714,231.8095238095238,70.28571428571429,7.809523809523809,45.285714285714285,104.66666666666667,0.2538095238095238,2.9723809523809526,,1.8571428571428572,3.3333333333333335,0.047619047619047616,996.5714285714286,3.8095238095238093,88.14285714285714,,,
11,allenbe01,N,,87.61538461538461,261.84615384615387,27.46153846153846,62.69230769230769,10.76923076923077,1.6153846153846154,5.615384615384615,27.076923076923077,1.0,1.2307692307692308,28.46153846153846,32.61538461538461,4.0,0.6153846153846154,1.8461538461538463,1.3076923076923077,4.615384615384615,N,,,,,,,,,,,,,,,,,,,,,,,,,,
12,allendi01,N,,116.6,422.1333333333333,73.26666666666667,123.2,21.333333333333332,5.266666666666667,23.4,74.6,8.866666666666667,3.466666666666667,59.6,103.73333333333333,9.2,1.0666666666666667,1.2666666666666666,3.533333333333333,10.933333333333334,N,,,,,,,,,,,,,,,,,,,,,,,,,,
13,allenjo02,N,,24.333333333333332,47.733333333333334,5.466666666666667,8.266666666666667,0.8,0.2,0.26666666666666666,4.266666666666667,0.06666666666666667,0.0,2.2,10.333333333333334,,0.0,2.4,,1.0,N,,9.466666666666667,5.0,23.466666666666665,16.066666666666666,7.266666666666667,1.1333333333333333,1.2,390.06666666666666,123.26666666666667,54.2,6.933333333333334,49.2,71.33333333333333,0.24466666666666667,3.765333333333333,,4.533333333333333,2.533333333333333,0.3333333333333333,552.8,4.533333333333333,61.6,,,
14,alleyge01,N,,108.63636363636364,357.0,40.18181818181818,90.81818181818181,12.727272727272727,4.0,5.0,31.09090909090909,5.7272727272727275,2.727272727272727,27.272727272727273,56.54545454545455,5.636363636363637,2.4545454545454546,5.090909090909091,2.0,8.636363636363637,N,,,,,,,,,,,,,,,,,,,,,,,,,,
15,allisdo01,N,,26.5,117.25,19.666666666666668,31.833333333333332,3.6666666666666665,0.8333333333333334,0.16666666666666666,12.636363636363637,0.7142857142857143,0.2857142857142857,2.0,4.0,,,,,0.8571428571428571,N,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,11.0,1.0,0.0,1.0,0.0,,1.8,,0.0,,0.0,26.0,1.0,5.0,,,
16,alomaro01,Y,,125.21052631578948,477.5263157894737,79.36842105263158,143.3684210526316,26.526315789473685,4.2105263157894735,11.052631578947368,59.68421052631579,24.94736842105263,6.0,54.31578947368421,60.0,3.263157894736842,2.6315789473684212,7.7894736842105265,5.105263157894737,10.842105263157896,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
17,alomasa02,N,,62.59090909090909,205.9090909090909,23.636363636363637,56.18181818181818,11.318181818181818,0.45454545454545453,5.090909090909091,26.727272727272727,1.1363636363636365,1.0909090909090908,9.636363636363637,22.681818181818183,0.6818181818181818,1.8636363636363635,2.1818181818181817,1.5454545454545454,6.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
18,aloufe01,N,,109.57894736842105,386.2631578947368,51.8421052631579,110.57894736842105,18.894736842105264,2.5789473684210527,10.842105263157896,44.8421052631579,5.631578947368421,3.526315789473684,22.263157894736842,37.1578947368421,3.526315789473684,3.0,1.736842105263158,2.9473684210526314,7.105263157894737,N,,,,,,,,,,,,,,,,,,,,,,,,,,
19,alouje01,N,,86.25,271.5625,28.0,76.0,10.625,1.625,2.0,23.5625,1.9375,2.875,8.625,16.6875,2.0,1.875,2.75,1.25,8.9375,N,,,,,,,,,,,,,,,,,,,,,,,,,,
20,alouma01,N,,98.05882352941177,340.52941176470586,45.88235294117647,104.52941176470588,13.882352941176471,2.9411764705882355,1.8235294117647058,25.11764705882353,9.176470588235293,4.705882352941177,18.294117647058822,22.176470588235293,2.235294117647059,2.1176470588235294,3.235294117647059,1.7058823529411764,5.9411764705882355,N,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,,,
21,aloumo01,N,,107.88888888888889,390.94444444444446,61.611111111111114,118.55555555555556,23.38888888888889,2.1666666666666665,18.444444444444443,71.5,5.888888888888889,2.0555555555555554,40.94444444444444,49.666666666666664,5.055555555555555,2.6666666666666665,0.5,4.555555555555555,10.833333333333334,N,,,,,,,,,,,,,,,,,,,,,,,,,,
22,altroni01,N,,10.952380952380953,26.19047619047619,2.4761904761904763,4.619047619047619,0.42857142857142855,0.047619047619047616,0.09523809523809523,1.2857142857142858,0.23809523809523808,0.16666666666666666,1.380952380952381,4.55,0.0,0.5238095238095238,0.7142857142857143,0.0,0.0,N,,4.611111111111111,4.166666666666667,12.11111111111111,8.944444444444445,7.111111111111111,0.8888888888888888,0.3888888888888889,252.33333333333334,80.83333333333333,24.72222222222222,0.8888888888888888,15.11111111111111,23.61111111111111,0.4757142857142857,4.4282352941176475,,1.7222222222222223,1.2222222222222223,0.05555555555555555,334.6666666666667,2.5555555555555554,33.333333333333336,,,
23,anderbr01,N,,114.625,406.1875,66.375,103.8125,21.125,4.1875,13.125,47.5625,19.6875,6.25,60.0,74.375,3.6875,9.625,4.625,3.125,4.0625,N,,,,,,,,,,,,,,,,,,,,,,,,,,
24,anderga01,N,,131.05882352941177,508.2352941176471,63.76470588235294,148.76470588235293,30.705882352941178,2.1176470588235294,16.88235294117647,80.29411764705883,4.705882352941177,2.764705882352941,25.235294117647058,72.0,6.117647058823529,0.47058823529411764,0.7647058823529411,5.117647058823529,11.588235294117647,N,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ankieri01,N,,50.23076923076923,147.76923076923077,20.0,35.53846153846154,7.769230769230769,0.7692307692307693,5.846153846153846,19.307692307692307,1.6153846153846154,0.9230769230769231,12.461538461538462,42.69230769230769,1.0,0.9230769230769231,0.6153846153846154,0.9230769230769231,2.3846153846153846,N,,3.25,2.5,12.75,10.25,0.0,0.0,0.25,181.5,49.5,26.25,8.0,32.5,67.25,0.24125000000000002,4.825,0.5,5.0,3.0,0.5,259.75,0.25,29.75,3.0,2.25,4.5
26,ansonca01,Y,,93.48148148148148,380.77777777777777,74.03703703703704,127.22222222222223,21.555555555555557,5.2592592592592595,3.5925925925925926,76.85185185185185,16.294117647058822,3.2,36.44444444444444,12.222222222222221,,2.909090909090909,8.5,,1.2,Y,,0.0,0.5,1.5,0.0,0.0,0.0,0.5,6.0,2.0,1.0,1.0,1.0,0.5,,9.0,,0.0,,0.0,10.5,1.5,2.5,,,
27,aparilu01,Y,,144.5,568.3333333333334,74.16666666666667,148.72222222222223,21.88888888888889,5.111111111111111,4.611111111111111,43.94444444444444,28.11111111111111,7.555555555555555,40.888888888888886,41.22222222222222,1.2222222222222223,1.5,8.944444444444445,4.222222222222222,10.222222222222221,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
28,appieke01,N,,23.0,4.611111111111111,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.05555555555555555,2.1666666666666665,0.0,0.05555555555555555,0.2777777777777778,0.0,0.0,N,,9.38888888888889,7.611111111111111,23.0,22.333333333333332,1.8888888888888888,0.6666666666666666,0.0,432.55555555555554,134.72222222222223,59.888888888888886,12.88888888888889,51.833333333333336,110.77777777777777,0.26594444444444443,4.94,2.8333333333333335,5.888888888888889,4.388888888888889,0.3888888888888889,608.7777777777778,0.1111111111111111,64.88888888888889,3.7222222222222223,4.0,11.5
29,applilu01,Y,1st,121.1,442.8,65.95,137.45,22.0,5.1,2.25,55.8,8.95,5.4,65.1,26.4,,0.55,3.7,,11.727272727272727,Y,1st,,,,,,,,,,,,,,,,,,,,,,,,,
30,archeji01,N,,60.5,189.0,17.571428571428573,47.142857142857146,7.571428571428571,2.4285714285714284,1.1428571428571428,21.142857142857142,2.5714285714285716,6.0,8.857142857142858,20.214285714285715,,1.3571428571428572,6.642857142857143,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ashburi01,Y,,145.93333333333334,557.6666666666666,88.13333333333334,171.6,21.133333333333333,7.266666666666667,1.9333333333333333,39.06666666666667,15.6,7.666666666666667,79.86666666666666,38.06666666666667,3.125,2.8666666666666667,7.466666666666667,2.0,5.533333333333333,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
32,aurilri01,N,,103.25,357.5625,46.5625,98.5,18.8125,1.375,11.625,47.25,1.4375,1.125,28.125,53.8125,1.375,1.5,2.25,2.9375,8.75,N,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ausmubr01,N,,103.73684210526316,330.4736842105263,37.78947368421053,83.10526315789474,14.210526315789474,1.7894736842105263,4.2105263157894735,31.94736842105263,5.368421052631579,2.789473684210526,33.36842105263158,54.421052631578945,3.6315789473684212,3.6315789473684212,4.315789473684211,1.9473684210526316,10.578947368421053,N,,,,,,,,,,,,,,,,,,,,,,,,,,
34,austiji01,N,,87.77777777777777,299.3333333333333,36.72222222222222,73.77777777777777,9.666666666666666,4.222222222222222,0.7222222222222222,21.666666666666668,13.555555555555555,4.777777777777778,32.888888888888886,30.0,,2.4444444444444446,15.444444444444445,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,
35,averiea01,Y,,119.14285714285714,453.7857142857143,87.42857142857143,144.21428571428572,28.642857142857142,9.142857142857142,17.0,83.14285714285714,5.0,4.384615384615385,55.285714285714285,37.0,,2.357142857142857,3.9285714285714284,,1.75,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
36,baergca01,N,,101.875,339.9375,45.6875,98.9375,17.4375,1.0625,8.375,48.375,3.6875,1.5,18.1875,36.25,2.5625,4.5625,1.625,4.125,9.875,N,,,,,,,,,,,,,,,,,,,,,,,,,,
37,bagweje01,Y,,143.33333333333334,519.8,101.13333333333334,154.26666666666668,32.53333333333333,2.1333333333333333,29.933333333333334,101.93333333333334,13.466666666666667,5.2,93.4,103.86666666666666,10.333333333333334,8.533333333333333,0.2,6.8,14.733333333333333,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
38,bahnsst01,N,,30.263157894736842,25.210526315789473,1.1578947368421053,2.9473684210526314,0.42105263157894735,0.10526315789473684,0.05263157894736842,1.0,0.0,0.0,1.0,11.842105263157896,0.0,0.05263157894736842,2.263157894736842,0.05263157894736842,0.21052631578947367,N,,7.684210526315789,7.842105263157895,30.210526315789473,17.210526315789473,3.8421052631578947,0.8421052631578947,1.0526315789473684,399.3157894736842,128.42105263157896,53.31578947368421,11.736842105263158,48.63157894736842,71.52631578947368,0.25152631578947365,3.8157894736842106,3.1052631578947367,4.684210526315789,1.7894736842105263,0.15789473684210525,563.2105263157895,4.7368421052631575,59.31578947368421,4.9375,3.8125,8.538461538461538
39,bailebo01,N,,107.27777777777777,337.8888888888889,42.888888888888886,86.88888888888889,13.0,2.388888888888889,10.5,42.94444444444444,4.722222222222222,4.611111111111111,47.333333333333336,62.55555555555556,3.7222222222222223,0.9444444444444444,2.2222222222222223,2.888888888888889,10.833333333333334,N,,,,,,,,,,,,,,,,,,,,,,,,,,
40,bailobo01,N,,86.81818181818181,267.0,30.818181818181817,70.45454545454545,9.727272727272727,2.090909090909091,0.8181818181818182,20.181818181818183,8.181818181818182,3.272727272727273,17.0,14.909090909090908,0.9090909090909091,1.8181818181818181,3.8181818181818183,1.8181818181818181,4.636363636363637,N,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,0.0,0.364,7.71,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0
41,baineha01,Y,,104.81481481481481,366.962962962963,48.111111111111114,106.14814814814815,18.074074074074073,1.8148148148148149,14.222222222222221,60.2962962962963,1.2592592592592593,1.2592592592592593,39.333333333333336,53.370370370370374,6.925925925925926,0.5185185185185185,0.3333333333333333,3.6666666666666665,11.037037037037036,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
42,bakerdu01,N,,107.3157894736842,374.57894736842104,50.73684210526316,104.26315789473684,16.842105263157894,1.2105263157894737,12.736842105263158,53.31578947368421,7.2105263157894735,3.8421052631578947,40.10526315789474,48.73684210526316,2.736842105263158,1.5789473684210527,1.4210526315789473,4.473684210526316,8.31578947368421,N,,,,,,,,,,,,,,,,,,,,,,,,,,
43,bakerfr01,Y,,121.15384615384616,460.3076923076923,68.23076923076923,141.3846153846154,24.23076923076923,7.923076923076923,7.384615384615385,75.92307692307692,18.076923076923077,9.333333333333334,36.38461538461539,24.363636363636363,,3.8461538461538463,11.76923076923077,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
44,bancrda01,Y,,112.52941176470588,422.47058823529414,61.64705882352941,117.88235294117646,18.823529411764707,4.529411764705882,1.8823529411764706,34.76470588235294,8.529411764705882,9.375,48.64705882352941,28.647058823529413,,1.3529411764705883,12.470588235294118,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
45,bandosa01,N,,126.1875,441.25,61.375,111.875,18.0625,2.375,15.125,64.9375,4.6875,2.875,64.4375,57.6875,4.3125,4.6875,4.0625,3.5625,9.3125,N,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,0.231,6.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0
46,bankser01,Y,,133.05263157894737,495.8421052631579,68.6842105263158,135.94736842105263,21.42105263157895,4.7368421052631575,26.94736842105263,86.10526315789474,2.6315789473684212,2.789473684210526,40.1578947368421,65.05263157894737,11.647058823529411,3.6842105263157894,2.3684210526315788,5.333333333333333,12.052631578947368,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
47,barbest01,N,,25.88888888888889,31.27777777777778,1.3333333333333333,3.611111111111111,0.2777777777777778,0.1111111111111111,0.2777777777777778,1.5,0.0,0.05555555555555555,2.111111111111111,17.77777777777778,0.0,0.1111111111111111,2.5,0.05555555555555555,0.1111111111111111,N,,6.722222222222222,5.888888888888889,25.88888888888889,15.11111111111111,3.2777777777777777,1.1666666666666667,0.7222222222222222,333.1666666666667,101.0,41.5,6.944444444444445,52.77777777777778,72.72222222222223,0.2555,4.087222222222222,3.2777777777777777,5.055555555555555,2.3333333333333335,0.3333333333333333,477.27777777777777,5.0,48.333333333333336,3.4285714285714284,0.8571428571428571,5.0
48,barnero01,N,,55.44444444444444,265.6666666666667,77.55555555555556,95.55555555555556,16.22222222222222,5.222222222222222,0.6666666666666666,38.44444444444444,20.6,5.4,12.88888888888889,7.222222222222222,,,,,1.2,N,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,,20.25,,0.0,,0.0,13.0,0.0,8.0,,,
49,barrji01,N,,40.083333333333336,42.75,2.3333333333333335,6.916666666666667,1.25,0.16666666666666666,0.08333333333333333,2.5833333333333335,0.16666666666666666,0.0,1.25,10.75,0.0,0.3333333333333333,5.666666666666667,0.08333333333333333,0.3333333333333333,N,,8.416666666666666,9.333333333333334,37.833333333333336,21.0,5.333333333333333,1.6666666666666667,1.0,516.3333333333334,180.83333333333334,68.0,13.416666666666666,39.083333333333336,61.75,0.27516666666666667,3.688333333333333,6.166666666666667,1.8333333333333333,2.5,1.1666666666666667,717.6666666666666,6.25,75.66666666666667,8.083333333333334,6.5,16.4
50,barryja01,N,,101.91666666666667,345.5,44.333333333333336,84.08333333333333,11.833333333333334,3.1666666666666665,0.8333333333333334,35.75,12.75,9.0,33.0,26.1,,6.333333333333333,23.666666666666668,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,
51,bartedi01,N,,106.10526315789474,401.5263157894737,59.473684210526315,113.94736842105263,23.263157894736842,3.736842105263158,4.157894736842105,37.36842105263158,5.7368421052631575,1.5,39.36842105263158,33.0,,5.105263157894737,14.157894736842104,,7.846153846153846,N,,,,,,,,,,,,,,,,,,,,,,,,,,
52,bartobo01,N,,39.3,104.9,5.4,23.7,3.1,0.3,0.9,6.6,0.3,0.6,8.7,16.8,1.8,0.5,0.6,0.6,3.3,N,,,,,,,,,,,,,,,,,,,,,,,,,,
53,battijo01,N,,40.0,162.75,19.0,36.583333333333336,4.25,2.0833333333333335,0.25,20.428571428571427,5.2,1.25,3.3333333333333335,6.0,,0.5,,,1.0,N,,0.0,0.0,1.5,0.0,0.0,0.0,0.0,11.5,6.0,1.5,0.0,1.0,0.5,,3.58,,0.5,,0.0,19.0,1.0,3.0,,,
54,bauerha01,N,1st,110.28571428571429,367.5,59.5,101.71428571428571,16.357142857142858,4.071428571428571,11.714285714285714,50.214285714285715,3.5714285714285716,2.357142857142857,37.214285714285715,45.57142857142857,1.5714285714285714,2.4285714285714284,3.642857142857143,3.125,6.785714285714286,N,1st,,,,,,,,,,,,,,,,,,,,,,,,,
55,bayja01,N,,98.3076923076923,346.53846153846155,56.69230769230769,92.3076923076923,18.46153846153846,2.3076923076923075,17.076923076923077,58.0,7.3076923076923075,1.3076923076923077,48.92307692307692,93.53846153846153,2.923076923076923,4.3076923076923075,0.5384615384615384,4.153846153846154,6.461538461538462,N,,,,,,,,,,,,,,,,,,,,,,,,,,
56,baylodo01,N,,114.6,409.9,61.8,106.75,18.3,1.4,16.9,63.8,14.25,6.0,40.25,53.45,4.55,13.35,0.8,5.75,9.8,N,,,,,,,,,,,,,,,,,,,,,,,,,,
57,beaucji01,N,,32.75,55.083333333333336,6.583333333333333,12.75,1.5,0.3333333333333333,1.1666666666666667,7.5,0.5,0.4166666666666667,4.5,12.5,0.5,0.25,0.0,1.0,0.9166666666666666,N,,,,,,,,,,,,,,,,,,,,,,,,,,
58,beaumgi01,N,,121.91666666666667,471.6666666666667,79.58333333333333,146.58333333333334,15.166666666666666,6.833333333333333,3.25,51.416666666666664,21.166666666666668,,35.416666666666664,26.166666666666668,,2.5,13.833333333333334,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,
59,beckegl01,N,,120.0,473.45454545454544,62.27272727272727,133.9090909090909,17.818181818181817,2.8181818181818183,2.0,32.72727272727273,4.454545454545454,2.272727272727273,23.636363636363637,22.09090909090909,0.2727272727272727,1.7272727272727273,5.2727272727272725,2.4545454545454546,10.363636363636363,N,,,,,,,,,,,,,,,,,,,,,,,,,,
60,beckejo02,N,,22.333333333333332,19.266666666666666,1.2666666666666666,2.7333333333333334,0.8,0.0,0.2,1.2,0.0,0.0,0.8,7.333333333333333,0.0,0.0,2.2,0.06666666666666667,0.26666666666666666,N,,9.2,7.066666666666666,22.333333333333332,22.133333333333333,0.8,0.4,0.0,410.2,126.46666666666667,58.93333333333333,15.866666666666667,41.93333333333333,126.73333333333333,0.24259999999999998,3.7920000000000003,1.8666666666666667,3.933333333333333,5.066666666666666,0.2,571.9333333333333,0.06666666666666667,63.8,4.4,2.7333333333333334,9.266666666666667
61,becklja01,Y,,108.72727272727273,434.1363636363636,72.86363636363636,133.54545454545453,21.5,11.090909090909092,3.9545454545454546,71.86363636363636,14.318181818181818,,28.0,23.90909090909091,,8.318181818181818,10.4375,,,Y,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,9.0,3.0,0.0,1.0,2.0,,6.75,,0.0,0.0,0.0,21.0,0.0,8.0,,,
62,beckro01,N,,50.285714285714285,1.3571428571428572,0.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.07142857142857142,0.0,0.0,N,,2.7142857142857144,3.2142857142857144,50.285714285714285,0.0,0.0,0.0,20.428571428571427,164.57142857142858,50.214285714285715,20.142857142857142,6.928571428571429,13.642857142857142,46.0,0.24371428571428572,3.545714285714286,2.357142857142857,1.6428571428571428,1.4285714285714286,0.21428571428571427,226.42857142857142,37.07142857142857,22.0,2.4285714285714284,1.8571428571428572,2.857142857142857
63,bedrost01,N,,48.8,10.2,0.2,1.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,3.8666666666666667,0.0,0.0,0.8,0.0,0.0,N,,5.066666666666666,5.266666666666667,48.8,3.066666666666667,0.0,0.0,12.266666666666667,238.2,68.4,29.8,7.6,34.53333333333333,61.4,0.2296,3.478666666666667,5.0,2.2,1.8,0.26666666666666666,336.26666666666665,29.266666666666666,33.06666666666667,2.933333333333333,2.6,5.733333333333333
64,belanma01,N,,112.0,321.3333333333333,37.55555555555556,73.11111111111111,9.722222222222221,1.8333333333333333,1.1111111111111112,21.61111111111111,9.277777777777779,4.166666666666667,32.0,46.611111111111114,1.2222222222222223,2.3333333333333335,8.61111111111111,2.5,4.611111111111111,N,,,,,,,,,,,,,,,,,,,,,,,,,,
65,bellbu01,N,,120.25,449.75,57.55,125.7,21.25,2.8,10.05,55.3,2.75,3.95,41.8,38.8,4.2,1.9,3.0,4.0,12.75,N,,,,,,,,,,,,,,,,,,,,,,,,,,
66,bellco99,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
67,belleal01,N,,128.25,487.75,81.16666666666667,143.83333333333334,32.416666666666664,1.75,31.75,103.25,7.333333333333333,3.4166666666666665,56.916666666666664,80.08333333333333,7.583333333333333,4.583333333333333,0.3333333333333333,6.5,16.083333333333332,N,,,,,,,,,,,,,,,,,,,,,,,,,,
68,bellge02,N,,132.25,510.25,67.83333333333333,141.83333333333334,25.666666666666668,2.8333333333333335,22.083333333333332,83.5,5.583333333333333,3.0,27.583333333333332,64.25,4.416666666666667,4.083333333333333,0.0,6.916666666666667,13.75,N,,,,,,,,,,,,,,,,,,,,,,,,,,
69,bellhe01,N,,53.63636363636363,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,N,,3.4545454545454546,2.909090909090909,53.63636363636363,0.0,0.0,0.0,15.272727272727273,171.45454545454547,53.09090909090909,22.181818181818183,4.363636363636363,19.454545454545453,57.90909090909091,0.258,3.9254545454545453,1.9090909090909092,2.4545454545454546,1.4545454545454546,0.09090909090909091,239.54545454545453,26.545454545454547,23.454545454545453,2.4545454545454546,1.0,5.181818181818182
